VARIABLE_SET_ID,VARIABLE_ID,VALID_FROM,VALID_TO,SUBDOMAIN_ID,IS_FLOW,ORDER
MTRCS_F_12.00_MTRCS_REF,INCRS_ALLWNC_ESTMTD_LSS,2021-06-30,9999-12-31,MNTRY,false,7
MTRCS_F_12.00_MTRCS_REF,TRNSFR_BTWN_ALLWNC,2021-06-30,9999-12-31,MNTRY,false,8
MTRCS_F_13.02.1.b_MTRCS_REF,GRSS_CRRYNG_AMNT_CLLTRL_OBTND_PRD,2020-06-30,2021-06-29,MNTRY,false,0
MTRCS_F_13.02.1.b_MTRCS_REF,CRRYNG_AMNT_CLLTRL_OBTND_PRD,2020-06-30,2021-06-29,MNTRY,false,1
MTRCS_F_13.02.1.b_MTRCS_REF,GRSS_CRRYNG_AMNT_CLLTRL_OBTND_PRD,2021-06-30,9999-12-31,MNTRY,false,0
MTRCS_F_13.02.1.b_MTRCS_REF,CRRYNG_AMNT_CLLTRL_OBTND_PRD,2021-06-30,9999-12-31,MNTRY,false,1
MTRCS_F_20.05.b_MTRCS_REF,CRRYNG_AMNT,2018-03-31,2021-06-29,MNTRY,false,0
MTRCS_F_20.05.b_MTRCS_REF,CRRYNG_AMNT,2021-06-30,9999-12-31,MNTRY,false,0
MTRCS_F_25.03.b_MTRCS_REF,AI_ANCFV_CR_EXPSR_DRCGNSD_CLLTRL,2020-06-30,9999-12-31,MNTRY,false,0
MTRCS_F_25.03.b_MTRCS_REF,GCA_EXPSR_DRCGNSD_EXCHNG_CLLTRL,2020-06-30,9999-12-31,MNTRY,false,1
MTRCS_F_44.03_MTRCS_REF,CRRNT_PRD,2020-06-30,2021-06-29,MNTRY,false,0
MTRCS_F_44.03_MTRCS_REF,CRRNT_PRD,2018-03-31,2020-06-29,MNTRY,false,0
MTRCS_F_44.03_MTRCS_REF,CRRNT_PRD,2021-06-30,9999-12-31,MNTRY,false,0
MTRCS_F_19.00.d_MTRCS_REF,NMNL_AMNT,2020-06-30,2021-06-29,MNTRY,false,0
MTRCS_F_19.00.d_MTRCS_REF,CLLTRL_MXMM_AMNT_CNSDRD,2020-06-30,2021-06-29,MNTRY,false,1
MTRCS_F_19.00.d_MTRCS_REF,NMNL_AMNT,2018-03-31,2020-06-29,MNTRY,false,0
MTRCS_F_19.00.d_MTRCS_REF,CLLTRL_MXMM_AMNT_CNSDRD,2018-03-31,2020-06-29,MNTRY,false,1
MTRCS_F_19.00.d_MTRCS_REF,NMNL_AMNT,2021-06-30,9999-12-31,MNTRY,false,0
MTRCS_F_19.00.d_MTRCS_REF,CLLTRL_MXMM_AMNT_CNSDRD,2021-06-30,9999-12-31,MNTRY,false,1
MTRCS_F_02.00_MTRCS_REF,CRRNT_PRD,2020-06-30,2021-06-29,MNTRY,false,0
MTRCS_F_02.00_MTRCS_REF,CRRNT_PRD,2018-03-31,2020-06-29,MNTRY,false,0
MTRCS_F_02.00_MTRCS_REF,CRRNT_PRD,2021-06-30,9999-12-31,MNTRY,false,0
MTRCS_F_24.01_MTRCS_REF,GRSS_CRRYNG_AMNT_CLLTRL_OBTND_PRD,2020-06-30,9999-12-31,MNTRY,false,0
MTRCS_F_24.01_MTRCS_REF,GRSS_CRRYNG_AMNT,2020-06-30,9999-12-31,MNTRY,false,1
MTRCS_F_24.01_MTRCS_REF,AMNT_CSH_EQVLNT_CLLCTD_NT_CSTS,2020-06-30,9999-12-31,MNTRY,false,2
MTRCS_F_04.09_MTRCS_REF,CRRYNG_AMNT,2020-06-30,2021-06-29,MNTRY,false,0
MTRCS_F_04.09_MTRCS_REF,GRSS_CRRYNG_AMNT,2020-06-30,2021-06-29,MNTRY,false,1
MTRCS_F_04.09_MTRCS_REF,ACCMLTD_IMPRMNT,2020-06-30,2021-06-29,MNTRY,false,2
MTRCS_F_04.09_MTRCS_REF,ACCMLTD_PRTL_WRTFFS,2020-06-30,2021-06-29,MNTRY,false,3
MTRCS_F_04.09_MTRCS_REF,ACCMLTD_NGTV_VL_ADJSTMNT_MR,2020-06-30,2021-06-29,MNTRY,false,4
MTRCS_F_04.09_MTRCS_REF,ACCMLTD_NGTV_VL_ADJSTMNT_CR,2020-06-30,2021-06-29,MNTRY,false,5
MTRCS_F_04.09_MTRCS_REF,ACCMLTD_TTL_WRTFFS,2020-06-30,2021-06-29,MNTRY,false,6
MTRCS_F_04.09_MTRCS_REF,CRRYNG_AMNT,2018-03-31,2020-06-29,MNTRY,false,0
MTRCS_F_04.09_MTRCS_REF,GRSS_CRRYNG_AMNT,2018-03-31,2020-06-29,MNTRY,false,1
MTRCS_F_04.09_MTRCS_REF,ACCMLTD_IMPRMNT,2018-03-31,2020-06-29,MNTRY,false,2
MTRCS_F_04.09_MTRCS_REF,ACCMLTD_PRTL_WRTFFS,2018-03-31,2020-06-29,MNTRY,false,3
MTRCS_F_04.09_MTRCS_REF,ACCMLTD_NGTV_VL_ADJSTMNT_MR,2018-03-31,2020-06-29,MNTRY,false,4
MTRCS_F_04.09_MTRCS_REF,ACCMLTD_NGTV_VL_ADJSTMNT_CR,2018-03-31,2020-06-29,MNTRY,false,5
MTRCS_F_04.09_MTRCS_REF,ACCMLTD_TTL_WRTFFS,2018-03-31,2020-06-29,MNTRY,false,6
MTRCS_F_04.09_MTRCS_REF,CRRYNG_AMNT,2021-06-30,9999-12-31,MNTRY,false,0
MTRCS_F_04.09_MTRCS_REF,GRSS_CRRYNG_AMNT,2021-06-30,9999-12-31,MNTRY,false,1
MTRCS_F_04.09_MTRCS_REF,ACCMLTD_IMPRMNT,2021-06-30,9999-12-31,MNTRY,false,2
MTRCS_F_04.09_MTRCS_REF,ACCMLTD_PRTL_WRTFFS,2021-06-30,9999-12-31,MNTRY,false,3
MTRCS_F_04.09_MTRCS_REF,ACCMLTD_NGTV_VL_ADJSTMNT_MR,2021-06-30,9999-12-31,MNTRY,false,4
MTRCS_F_04.09_MTRCS_REF,ACCMLTD_NGTV_VL_ADJSTMNT_CR,2021-06-30,9999-12-31,MNTRY,false,5
MTRCS_F_04.09_MTRCS_REF,ACCMLTD_TTL_WRTFFS,2021-06-30,9999-12-31,MNTRY,false,6
MTRCS_F_25.01.a_MTRCS_REF,GRSS_CRRYNG_AMNT_CLLTRL_OBTND,2020-06-30,2021-06-29,MNTRY,false,0
MTRCS_F_25.01.a_MTRCS_REF,CRRYNG_AMNT_CLLTRL_OBTND,2020-06-30,2021-06-29,MNTRY,false,1
MTRCS_F_25.01.a_MTRCS_REF,GRSS_CRRYNG_AMNT_CLLTRL_OBTND,2021-06-30,9999-12-31,MNTRY,false,0
MTRCS_F_25.01.a_MTRCS_REF,CRRYNG_AMNT_CLLTRL_OBTND,2021-06-30,9999-12-31,MNTRY,false,1
MTRCS_F_08.02_MTRCS_REF,CRRYNG_AMNT,2018-12-31,2021-06-29,MNTRY,false,0
MTRCS_F_08.02_MTRCS_REF,CRRYNG_AMNT,2021-06-30,9999-12-31,MNTRY,false,0
MTRCS_F_20.03_MTRCS_REF,CRRNT_PRD,2018-12-31,2021-06-29,MNTRY,false,0
MTRCS_F_20.03_MTRCS_REF,CRRNT_PRD,2021-06-30,9999-12-31,MNTRY,false,0
MTRCS_F_30.01_MTRCS_REF,CRRYNG_AMNT,2018-03-31,2021-06-29,MNTRY,false,0
MTRCS_F_30.01_MTRCS_REF,FV,2018-03-31,2021-06-29,MNTRY,false,1
MTRCS_F_30.01_MTRCS_REF,NMNL_AMNT,2018-03-31,2021-06-29,MNTRY,false,2
MTRCS_F_30.01_MTRCS_REF,CRRNT_PRD,2018-03-31,2021-06-29,MNTRY,false,3
MTRCS_F_30.01_MTRCS_REF,CRRYNG_AMNT,2021-06-30,9999-12-31,MNTRY,false,0
MTRCS_F_30.01_MTRCS_REF,FV,2021-06-30,9999-12-31,MNTRY,false,1
MTRCS_F_30.01_MTRCS_REF,NMNL_AMNT,2021-06-30,9999-12-31,MNTRY,false,2
MTRCS_F_30.01_MTRCS_REF,CRRNT_PRD,2021-06-30,9999-12-31,MNTRY,false,3
MTRCS_F_08.01.b_MTRCS_REF,ACCMLTD_CHNGS_FV_CR,2018-03-31,2021-06-29,MNTRY,false,0
MTRCS_F_08.01.b_MTRCS_REF,CRRYNG_AMNT,2018-03-31,2021-06-29,MNTRY,false,1
MTRCS_F_08.01.b_MTRCS_REF,ACCMLTD_CHNGS_FV_CR,2021-06-30,9999-12-31,MNTRY,false,0
MTRCS_F_08.01.b_MTRCS_REF,CRRYNG_AMNT,2021-06-30,9999-12-31,MNTRY,false,1
MTRCS_F_16.06_MTRCS_REF,CRRNT_PRD,2018-03-31,2021-06-29,MNTRY,false,0
MTRCS_F_16.06_MTRCS_REF,CRRNT_PRD,2021-06-30,9999-12-31,MNTRY,false,0
MTRCS_F_16.05_MTRCS_REF,CRRNT_PRD,2018-03-31,2021-06-29,MNTRY,false,0
MTRCS_F_16.05_MTRCS_REF,CRRNT_PRD,2021-06-30,9999-12-31,MNTRY,false,0
MTRCS_F_41.01_MTRCS_REF,FV,2018-03-31,2021-06-29,MNTRY,false,0
MTRCS_F_41.01_MTRCS_REF,FV,2021-06-30,9999-12-31,MNTRY,false,0
MTRCS_F_09.01.1_MTRCS_REF,CRRYNG_AMNT,2018-03-31,2021-06-29,MNTRY,false,0
MTRCS_F_09.01.1_MTRCS_REF,NMNL_AMNT,2018-03-31,2021-06-29,MNTRY,false,1
MTRCS_F_09.01.1_MTRCS_REF,ACCMLTD_CHNG_NGTV_FV_CR,2018-03-31,2021-06-29,MNTRY,false,2
MTRCS_F_09.01.1_MTRCS_REF,CRRYNG_AMNT,2021-06-30,9999-12-31,MNTRY,false,0
MTRCS_F_09.01.1_MTRCS_REF,NMNL_AMNT,2021-06-30,9999-12-31,MNTRY,false,1
MTRCS_F_09.01.1_MTRCS_REF,ACCMLTD_CHNG_NGTV_FV_CR,2021-06-30,9999-12-31,MNTRY,false,2
MTRCS_F_16.07.a_MTRCS_REF,IMPRMNT_LSS_RVRSL,2018-03-31,2021-06-29,MNTRY,false,0
MTRCS_F_16.07.a_MTRCS_REF,IMPRMNT_LSS_ADDTN,2018-03-31,2021-06-29,MNTRY,false,1
MTRCS_F_16.07.a_MTRCS_REF,IMPRMNT_LSS_RVRSL,2021-06-30,9999-12-31,MNTRY,false,0
MTRCS_F_16.07.a_MTRCS_REF,IMPRMNT_LSS_ADDTN,2021-06-30,9999-12-31,MNTRY,false,1
MTRCS_F_19.00.c_MTRCS_REF,GRNT_MXMM_AMNT_CNSDRD,2020-06-30,2021-06-29,MNTRY,false,0
MTRCS_F_19.00.c_MTRCS_REF,GRNT_MXMM_AMNT_CNSDRD,2018-03-31,2020-06-29,MNTRY,false,0
MTRCS_F_19.00.c_MTRCS_REF,GRNT_MXMM_AMNT_CNSDRD,2021-06-30,9999-12-31,MNTRY,false,0
MTRCS_F_04.10_MTRCS_REF,CRRYNG_AMNT,2020-06-30,2021-06-29,MNTRY,false,0
MTRCS_F_04.10_MTRCS_REF,GRSS_CRRYNG_AMNT,2020-06-30,2021-06-29,MNTRY,false,1
MTRCS_F_04.10_MTRCS_REF,ACCMLTD_IMPRMNT,2020-06-30,2021-06-29,MNTRY,false,2
MTRCS_F_04.10_MTRCS_REF,ACCMLTD_PRTL_WRTFFS,2020-06-30,2021-06-29,MNTRY,false,3
MTRCS_F_04.10_MTRCS_REF,ACCMLTD_NGTV_VL_ADJSTMNT_MR,2020-06-30,2021-06-29,MNTRY,false,4
MTRCS_F_04.10_MTRCS_REF,ACCMLTD_NGTV_VL_ADJSTMNT_CR,2020-06-30,2021-06-29,MNTRY,false,5
MTRCS_F_04.10_MTRCS_REF,ACCMLTD_TTL_WRTFFS,2020-06-30,2021-06-29,MNTRY,false,6
MTRCS_F_04.10_MTRCS_REF,CRRYNG_AMNT,2018-03-31,2020-06-29,MNTRY,false,0
MTRCS_F_04.10_MTRCS_REF,GRSS_CRRYNG_AMNT,2018-03-31,2020-06-29,MNTRY,false,1
MTRCS_F_04.10_MTRCS_REF,ACCMLTD_IMPRMNT,2018-03-31,2020-06-29,MNTRY,false,2
MTRCS_F_04.10_MTRCS_REF,ACCMLTD_PRTL_WRTFFS,2018-03-31,2020-06-29,MNTRY,false,3
MTRCS_F_04.10_MTRCS_REF,ACCMLTD_NGTV_VL_ADJSTMNT_MR,2018-03-31,2020-06-29,MNTRY,false,4
MTRCS_F_04.10_MTRCS_REF,ACCMLTD_NGTV_VL_ADJSTMNT_CR,2018-03-31,2020-06-29,MNTRY,false,5
MTRCS_F_04.10_MTRCS_REF,ACCMLTD_TTL_WRTFFS,2018-03-31,2020-06-29,MNTRY,false,6
MTRCS_F_04.10_MTRCS_REF,CRRYNG_AMNT,2021-06-30,9999-12-31,MNTRY,false,0
MTRCS_F_04.10_MTRCS_REF,GRSS_CRRYNG_AMNT,2021-06-30,9999-12-31,MNTRY,false,1
MTRCS_F_04.10_MTRCS_REF,ACCMLTD_IMPRMNT,2021-06-30,9999-12-31,MNTRY,false,2
MTRCS_F_04.10_MTRCS_REF,ACCMLTD_PRTL_WRTFFS,2021-06-30,9999-12-31,MNTRY,false,3
MTRCS_F_04.10_MTRCS_REF,ACCMLTD_NGTV_VL_ADJSTMNT_MR,2021-06-30,9999-12-31,MNTRY,false,4
MTRCS_F_04.10_MTRCS_REF,ACCMLTD_NGTV_VL_ADJSTMNT_CR,2021-06-30,9999-12-31,MNTRY,false,5
MTRCS_F_04.10_MTRCS_REF,ACCMLTD_TTL_WRTFFS,2021-06-30,9999-12-31,MNTRY,false,6
MTRCS_F_12.01.a_MTRCS_REF,CHNG_ALLWNC_UPDT_MTHD_ESTMTN,2020-06-30,2021-06-29,MNTRY,false,0
MTRCS_F_12.01.a_MTRCS_REF,AMNT_WRTTN_OFF_STTMNT_PRFT_LSS,2020-06-30,2021-06-29,MNTRY,false,1
MTRCS_F_12.01.a_MTRCS_REF,DCRS_ALLWNC_WRT_OFF,2020-06-30,2021-06-29,MNTRY,false,2
MTRCS_F_12.01.a_MTRCS_REF,INCRS_ALLWNC_DRCGNTN,2020-06-30,2021-06-29,MNTRY,false,3
MTRCS_F_12.01.a_MTRCS_REF,ACCMLTD_IMPRMNT,2020-06-30,2021-06-29,MNTRY,false,4
MTRCS_F_12.01.a_MTRCS_REF,RCVR_TO_STTMNT_PRFT_LSS,2020-06-30,2021-06-29,MNTRY,false,5
MTRCS_F_12.01.a_MTRCS_REF,INCRS_ALLWNC,2020-06-30,2021-06-29,MNTRY,false,6
MTRCS_F_12.01.a_MTRCS_REF,OTHR_ALLWNC_ADJSTMNT,2020-06-30,2021-06-29,MNTRY,false,7
MTRCS_F_12.01.a_MTRCS_REF,CHNG_ALLWNC_MDFCTN_WTHT_DRCGNT,2020-06-30,2021-06-29,MNTRY,false,8
MTRCS_F_12.01.a_MTRCS_REF,GN_LSS_DRCGNTN,2020-06-30,2021-06-29,MNTRY,false,9
MTRCS_F_12.01.a_MTRCS_REF,CHNG_ALLWNC_CHNG_CR,2020-06-30,2021-06-29,MNTRY,false,10
MTRCS_F_12.01.a_MTRCS_REF,CHNG_ALLWNC_UPDT_MTHD_ESTMTN,2018-12-31,2020-06-29,MNTRY,false,0
MTRCS_F_12.01.a_MTRCS_REF,AMNT_WRTTN_OFF_STTMNT_PRFT_LSS,2018-12-31,2020-06-29,MNTRY,false,1
MTRCS_F_12.01.a_MTRCS_REF,DCRS_ALLWNC_WRT_OFF,2018-12-31,2020-06-29,MNTRY,false,2
MTRCS_F_12.01.a_MTRCS_REF,INCRS_ALLWNC_DRCGNTN,2018-12-31,2020-06-29,MNTRY,false,3
MTRCS_F_12.01.a_MTRCS_REF,ACCMLTD_IMPRMNT,2018-12-31,2020-06-29,MNTRY,false,4
MTRCS_F_12.01.a_MTRCS_REF,RCVR_TO_STTMNT_PRFT_LSS,2018-12-31,2020-06-29,MNTRY,false,5
MTRCS_F_12.01.a_MTRCS_REF,INCRS_ALLWNC,2018-12-31,2020-06-29,MNTRY,false,6
MTRCS_F_12.01.a_MTRCS_REF,OTHR_ALLWNC_ADJSTMNT,2018-12-31,2020-06-29,MNTRY,false,7
MTRCS_F_12.01.a_MTRCS_REF,CHNG_ALLWNC_MDFCTN_WTHT_DRCGNT,2018-12-31,2020-06-29,MNTRY,false,8
MTRCS_F_12.01.a_MTRCS_REF,CHNG_ALLWNC_CHNG_CR,2018-12-31,2020-06-29,MNTRY,false,9
MTRCS_F_12.01.a_MTRCS_REF,CHNG_ALLWNC_UPDT_MTHD_ESTMTN,2021-06-30,9999-12-31,MNTRY,false,0
MTRCS_F_12.01.a_MTRCS_REF,AMNT_WRTTN_OFF_STTMNT_PRFT_LSS,2021-06-30,9999-12-31,MNTRY,false,1
MTRCS_F_12.01.a_MTRCS_REF,DCRS_ALLWNC_WRT_OFF,2021-06-30,9999-12-31,MNTRY,false,2
MTRCS_F_12.01.a_MTRCS_REF,INCRS_ALLWNC_DRCGNTN,2021-06-30,9999-12-31,MNTRY,false,3
MTRCS_F_12.01.a_MTRCS_REF,ACCMLTD_IMPRMNT,2021-06-30,9999-12-31,MNTRY,false,4
MTRCS_F_12.01.a_MTRCS_REF,RCVR_TO_STTMNT_PRFT_LSS,2021-06-30,9999-12-31,MNTRY,false,5
MTRCS_F_12.01.a_MTRCS_REF,INCRS_ALLWNC,2021-06-30,9999-12-31,MNTRY,false,6
MTRCS_F_12.01.a_MTRCS_REF,OTHR_ALLWNC_ADJSTMNT,2021-06-30,9999-12-31,MNTRY,false,7
MTRCS_F_12.01.a_MTRCS_REF,CHNG_ALLWNC_MDFCTN_WTHT_DRCGNT,2021-06-30,9999-12-31,MNTRY,false,8
MTRCS_F_12.01.a_MTRCS_REF,GN_LSS_DRCGNTN,2021-06-30,9999-12-31,MNTRY,false,9
MTRCS_F_12.01.a_MTRCS_REF,CHNG_ALLWNC_CHNG_CR,2021-06-30,9999-12-31,MNTRY,false,10
MTRCS_F_12.01.b_MTRCS_REF,CHNG_ALLWNC_UPDT_MTHD_ESTMTN,2018-12-31,2021-06-29,MNTRY,false,0
MTRCS_F_12.01.b_MTRCS_REF,AMNT_WRTTN_OFF_STTMNT_PRFT_LSS,2018-12-31,2021-06-29,MNTRY,false,1
MTRCS_F_12.01.b_MTRCS_REF,DCRS_ALLWNC_WRT_OFF,2018-12-31,2021-06-29,MNTRY,false,2
MTRCS_F_12.01.b_MTRCS_REF,INCRS_ALLWNC_DRCGNTN,2018-12-31,2021-06-29,MNTRY,false,3
MTRCS_F_12.01.b_MTRCS_REF,ACCMLTD_IMPRMNT,2018-12-31,2021-06-29,MNTRY,false,4
MTRCS_F_12.01.b_MTRCS_REF,RCVR_TO_STTMNT_PRFT_LSS,2018-12-31,2021-06-29,MNTRY,false,5
MTRCS_F_12.01.b_MTRCS_REF,INCRS_ALLWNC,2018-12-31,2021-06-29,MNTRY,false,6
MTRCS_F_12.01.b_MTRCS_REF,OTHR_ALLWNC_ADJSTMNT,2018-12-31,2021-06-29,MNTRY,false,7
MTRCS_F_12.01.b_MTRCS_REF,CHNG_ALLWNC_MDFCTN_WTHT_DRCGNT,2018-12-31,2021-06-29,MNTRY,false,8
MTRCS_F_12.01.b_MTRCS_REF,CHNG_ALLWNC_CHNG_CR,2018-12-31,2021-06-29,MNTRY,false,9
MTRCS_F_12.01.b_MTRCS_REF,CHNG_ALLWNC_UPDT_MTHD_ESTMTN,2021-06-30,9999-12-31,MNTRY,false,0
MTRCS_F_12.01.b_MTRCS_REF,AMNT_WRTTN_OFF_STTMNT_PRFT_LSS,2021-06-30,9999-12-31,MNTRY,false,1
MTRCS_F_12.01.b_MTRCS_REF,DCRS_ALLWNC_WRT_OFF,2021-06-30,9999-12-31,MNTRY,false,2
MTRCS_F_12.01.b_MTRCS_REF,INCRS_ALLWNC_DRCGNTN,2021-06-30,9999-12-31,MNTRY,false,3
MTRCS_F_12.01.b_MTRCS_REF,ACCMLTD_IMPRMNT,2021-06-30,9999-12-31,MNTRY,false,4
MTRCS_F_12.01.b_MTRCS_REF,RCVR_TO_STTMNT_PRFT_LSS,2021-06-30,9999-12-31,MNTRY,false,5
MTRCS_F_12.01.b_MTRCS_REF,INCRS_ALLWNC,2021-06-30,9999-12-31,MNTRY,false,6
MTRCS_F_12.01.b_MTRCS_REF,OTHR_ALLWNC_ADJSTMNT,2021-06-30,9999-12-31,MNTRY,false,7
MTRCS_F_12.01.b_MTRCS_REF,CHNG_ALLWNC_MDFCTN_WTHT_DRCGNT,2021-06-30,9999-12-31,MNTRY,false,8
MTRCS_F_12.01.b_MTRCS_REF,CHNG_ALLWNC_CHNG_CR,2021-06-30,9999-12-31,MNTRY,false,9
MTRCS_F_09.01_MTRCS_REF,CRRYNG_AMNT,2018-03-31,2021-06-29,MNTRY,false,0
MTRCS_F_09.01_MTRCS_REF,NMNL_AMNT,2018-03-31,2021-06-29,MNTRY,false,1
MTRCS_F_09.01_MTRCS_REF,CRRYNG_AMNT,2021-06-30,9999-12-31,MNTRY,false,0
MTRCS_F_09.01_MTRCS_REF,NMNL_AMNT,2021-06-30,9999-12-31,MNTRY,false,1
MTRCS_F_04.08_MTRCS_REF,CRRYNG_AMNT,2020-06-30,2021-06-29,MNTRY,false,0
MTRCS_F_04.08_MTRCS_REF,GRSS_CRRYNG_AMNT,2020-06-30,2021-06-29,MNTRY,false,1
MTRCS_F_04.08_MTRCS_REF,ACCMLTD_IMPRMNT,2020-06-30,2021-06-29,MNTRY,false,2
MTRCS_F_04.08_MTRCS_REF,ACCMLTD_PRTL_WRTFFS,2020-06-30,2021-06-29,MNTRY,false,3
MTRCS_F_04.08_MTRCS_REF,ACCMLTD_TTL_WRTFFS,2020-06-30,2021-06-29,MNTRY,false,4
MTRCS_F_04.08_MTRCS_REF,ACCMLTD_CHNG_NGTV_FV_CR,2020-06-30,2021-06-29,MNTRY,false,5
MTRCS_F_04.08_MTRCS_REF,CRRYNG_AMNT,2018-03-31,2020-06-29,MNTRY,false,0
MTRCS_F_04.08_MTRCS_REF,GRSS_CRRYNG_AMNT,2018-03-31,2020-06-29,MNTRY,false,1
MTRCS_F_04.08_MTRCS_REF,ACCMLTD_IMPRMNT,2018-03-31,2020-06-29,MNTRY,false,2
MTRCS_F_04.08_MTRCS_REF,ACCMLTD_PRTL_WRTFFS,2018-03-31,2020-06-29,MNTRY,false,3
MTRCS_F_04.08_MTRCS_REF,ACCMLTD_TTL_WRTFFS,2018-03-31,2020-06-29,MNTRY,false,4
MTRCS_F_04.08_MTRCS_REF,ACCMLTD_CHNG_NGTV_FV_CR,2018-03-31,2020-06-29,MNTRY,false,5
MTRCS_F_04.08_MTRCS_REF,CRRYNG_AMNT,2021-06-30,9999-12-31,MNTRY,false,0
MTRCS_F_04.08_MTRCS_REF,GRSS_CRRYNG_AMNT,2021-06-30,9999-12-31,MNTRY,false,1
MTRCS_F_04.08_MTRCS_REF,ACCMLTD_IMPRMNT,2021-06-30,9999-12-31,MNTRY,false,2
MTRCS_F_04.08_MTRCS_REF,ACCMLTD_PRTL_WRTFFS,2021-06-30,9999-12-31,MNTRY,false,3
MTRCS_F_04.08_MTRCS_REF,ACCMLTD_TTL_WRTFFS,2021-06-30,9999-12-31,MNTRY,false,4
MTRCS_F_04.08_MTRCS_REF,ACCMLTD_CHNG_NGTV_FV_CR,2021-06-30,9999-12-31,MNTRY,false,5
MTRCS_F_18.00.e_MTRCS_REF,NMNL_AMNT,2020-06-30,2021-06-29,MNTRY,false,0
MTRCS_F_18.00.e_MTRCS_REF,NMNL_AMNT,2021-06-30,9999-12-31,MNTRY,false,0
MTRCS_F_22.01_MTRCS_REF,CRRNT_PRD,2020-06-30,2021-06-29,MNTRY,false,0
MTRCS_F_22.01_MTRCS_REF,CRRNT_PRD,2018-03-31,2020-06-29,MNTRY,false,0
MTRCS_F_22.01_MTRCS_REF,CRRNT_PRD,2021-06-30,9999-12-31,MNTRY,false,0
MTRCS_F_09.02_MTRCS_REF,NMNL_VL_MX_CLLTRL_GRNT_CNSDRD,2018-03-31,2021-06-29,MNTRY,false,0
MTRCS_F_09.02_MTRCS_REF,NMNL_AMNT,2018-03-31,2021-06-29,MNTRY,false,1
MTRCS_F_09.02_MTRCS_REF,NMNL_VL_MX_CLLTRL_GRNT_CNSDRD,2021-06-30,9999-12-31,MNTRY,false,0
MTRCS_F_09.02_MTRCS_REF,NMNL_AMNT,2021-06-30,9999-12-31,MNTRY,false,1
MTRCS_F_06.01_MTRCS_REF,GRSS_CRRYNG_AMNT,2020-06-30,2021-06-29,MNTRY,false,0
MTRCS_F_06.01_MTRCS_REF,ACCMLTD_IMPRMNT,2020-06-30,2021-06-29,MNTRY,false,1
MTRCS_F_06.01_MTRCS_REF,ACCMLTD_CHNG_NGTV_FV_CR,2020-06-30,2021-06-29,MNTRY,false,2
MTRCS_F_06.01_MTRCS_REF,GRSS_CRRYNG_AMNT,2018-03-31,2020-06-29,MNTRY,false,0
MTRCS_F_06.01_MTRCS_REF,ACCMLTD_IMPRMNT,2018-03-31,2020-06-29,MNTRY,false,1
MTRCS_F_06.01_MTRCS_REF,ACCMLTD_CHNG_NGTV_FV_CR,2018-03-31,2020-06-29,MNTRY,false,2
MTRCS_F_06.01_MTRCS_REF,GRSS_CRRYNG_AMNT,2021-06-30,9999-12-31,MNTRY,false,0
MTRCS_F_06.01_MTRCS_REF,ACCMLTD_IMPRMNT,2021-06-30,9999-12-31,MNTRY,false,1
MTRCS_F_06.01_MTRCS_REF,ACCMLTD_CHNG_NGTV_FV_CR,2021-06-30,9999-12-31,MNTRY,false,2
MTRCS_F_13.02_MTRCS_REF,CRRYNG_AMNT_CLLTRL_OBTND_PRD,2018-03-31,2020-06-29,MNTRY,false,0
MTRCS_F_23.05_MTRCS_REF,GRNT_MXMM_AMNT_CNSDRD,2020-06-30,9999-12-31,MNTRY,false,0
MTRCS_F_23.05_MTRCS_REF,CLLTRL_VL_UNCPPD,2020-06-30,9999-12-31,RL,false,1
MTRCS_F_23.05_MTRCS_REF,CLLTRL_MXMM_AMNT_CNSDRD,2020-06-30,9999-12-31,MNTRY,false,2
MTRCS_F_42.00_MTRCS_REF,CRRYNG_AMNT,2020-06-30,2021-06-29,MNTRY,false,0
MTRCS_F_42.00_MTRCS_REF,CRRYNG_AMNT,2018-03-31,2020-06-29,MNTRY,false,0
MTRCS_F_42.00_MTRCS_REF,CRRYNG_AMNT,2021-06-30,9999-12-31,MNTRY,false,0
MTRCS_F_19.00.a_MTRCS_REF,GRSS_CRRYNG_AMNT,2020-06-30,2021-06-29,MNTRY,false,0
MTRCS_F_19.00.a_MTRCS_REF,GRSS_CRRYNG_AMNT,2018-03-31,2020-06-29,MNTRY,false,0
MTRCS_F_19.00.a_MTRCS_REF,CLLTRL_MXMM_AMNT_CNSDRD,2018-03-31,2020-06-29,MNTRY,false,1
MTRCS_F_19.00.a_MTRCS_REF,GRSS_CRRYNG_AMNT,2021-06-30,9999-12-31,MNTRY,false,0
MTRCS_F_43.00_MTRCS_REF,AMNT_USD,2018-03-31,2021-06-29,MNTRY,false,0
MTRCS_F_43.00_MTRCS_REF,CRRYNG_AMNT,2018-03-31,2021-06-29,MNTRY,false,1
MTRCS_F_43.00_MTRCS_REF,OTHR_CHNG_PRVSN,2018-03-31,2021-06-29,MNTRY,false,2
MTRCS_F_43.00_MTRCS_REF,UNSD_AMNT_RVRSD_DRNG_PRD,2018-03-31,2021-06-29,MNTRY,false,3
MTRCS_F_43.00_MTRCS_REF,ADDTNS_INCLDNG_EXSTNG_PRVSNS,2018-03-31,2021-06-29,MNTRY,false,4
MTRCS_F_43.00_MTRCS_REF,INCRS_ DSCNTD_AMNT_DSCNT_RT,2018-03-31,2021-06-29,MNTRY,false,5
