MAINTENANCE_AGENCY_ID,VARIABLE_SET_ID,NAME,CODE,DESCRIPTION
ECB6,ECB6_EBA_433075,Variable set for combination EBA_433075,EBA_433075,Variable set for combination EBA_433075
ECB6,ECB6_EBA_431164,Variable set for combination EBA_431164,EBA_431164,Variable set for combination EBA_431164
ECB6,ECB6_EBA_431330,Variable set for combination EBA_431330,EBA_431330,Variable set for combination EBA_431330
ECB6,ECB6_EBA_432369,Variable set for combination EBA_432369,EBA_432369,Variable set for combination EBA_432369
ECB6,ECB6_EBA_432444,Variable set for combination EBA_432444,EBA_432444,Variable set for combination EBA_432444
ECB6,ECB6_EBA_432241,Variable set for combination EBA_432241,EBA_432241,Variable set for combination EBA_432241
ECB6,ECB6_EBA_432007,Variable set for combination EBA_432007,EBA_432007,Variable set for combination EBA_432007
ECB6,ECB6_EBA_431995,Variable set for combination EBA_431995,EBA_431995,Variable set for combination EBA_431995
ECB6,ECB6_EBA_432706,Variable set for combination EBA_432706,EBA_432706,Variable set for combination EBA_432706
ECB6,ECB6_EBA_433063,Variable set for combination EBA_433063,EBA_433063,Variable set for combination EBA_433063
ECB6,ECB6_EBA_431317,Variable set for combination EBA_431317,EBA_431317,Variable set for combination EBA_431317
ECB6,ECB6_EBA_432431,Variable set for combination EBA_432431,EBA_432431,Variable set for combination EBA_432431
ECB6,ECB6_EBA_432253,Variable set for combination EBA_432253,EBA_432253,Variable set for combination EBA_432253
ECB6,ECB6_EBA_432019,Variable set for combination EBA_432019,EBA_432019,Variable set for combination EBA_432019
ECB6,ECB6_EBA_432031,Variable set for combination EBA_432031,EBA_432031,Variable set for combination EBA_432031
ECB6,ECB6_EBA_432694,Variable set for combination EBA_432694,EBA_432694,Variable set for combination EBA_432694
ECB6,ECB6_EBA_433011,Variable set for combination EBA_433011,EBA_433011,Variable set for combination EBA_433011
ECB6,ECB6_EBA_431152,Variable set for combination EBA_431152,EBA_431152,Variable set for combination EBA_431152
ECB6,ECB6_EBA_431225,Variable set for combination EBA_431225,EBA_431225,Variable set for combination EBA_431225
ECB6,ECB6_EBA_431252,Variable set for combination EBA_431252,EBA_431252,Variable set for combination EBA_431252
ECB6,ECB6_EBA_432357,Variable set for combination EBA_432357,EBA_432357,Variable set for combination EBA_432357
ECB6,ECB6_EBA_432418,Variable set for combination EBA_432418,EBA_432418,Variable set for combination EBA_432418
ECB6,ECB6_EBA_432224,Variable set for combination EBA_432224,EBA_432224,Variable set for combination EBA_432224
ECB6,ECB6_EBA_431973,Variable set for combination EBA_431973,EBA_431973,Variable set for combination EBA_431973
ECB6,ECB6_EBA_431968,Variable set for combination EBA_431968,EBA_431968,Variable set for combination EBA_431968
ECB6,ECB6_EBA_432682,Variable set for combination EBA_432682,EBA_432682,Variable set for combination EBA_432682
ECB6,ECB6_EBA_433006,Variable set for combination EBA_433006,EBA_433006,Variable set for combination EBA_433006
ECB6,ECB6_EBA_431201,Variable set for combination EBA_431201,EBA_431201,Variable set for combination EBA_431201
ECB6,ECB6_EBA_431167,Variable set for combination EBA_431167,EBA_431167,Variable set for combination EBA_431167
ECB6,ECB6_EBA_431184,Variable set for combination EBA_431184,EBA_431184,Variable set for combination EBA_431184
ECB6,ECB6_EBA_431220,Variable set for combination EBA_431220,EBA_431220,Variable set for combination EBA_431220
ECB6,ECB6_EBA_431246,Variable set for combination EBA_431246,EBA_431246,Variable set for combination EBA_431246
ECB6,ECB6_EBA_432413,Variable set for combination EBA_432413,EBA_432413,Variable set for combination EBA_432413
ECB6,ECB6_EBA_432229,Variable set for combination EBA_432229,EBA_432229,Variable set for combination EBA_432229
ECB6,ECB6_EBA_431978,Variable set for combination EBA_431978,EBA_431978,Variable set for combination EBA_431978
ECB6,ECB6_EBA_431983,Variable set for combination EBA_431983,EBA_431983,Variable set for combination EBA_431983
ECB6,ECB6_EBA_432677,Variable set for combination EBA_432677,EBA_432677,Variable set for combination EBA_432677
ECB6,ECB6_EBA_433074,Variable set for combination EBA_433074,EBA_433074,Variable set for combination EBA_433074
ECB6,ECB6_EBA_431163,Variable set for combination EBA_431163,EBA_431163,Variable set for combination EBA_431163
ECB6,ECB6_EBA_431263,Variable set for combination EBA_431263,EBA_431263,Variable set for combination EBA_431263
ECB6,ECB6_EBA_431329,Variable set for combination EBA_431329,EBA_431329,Variable set for combination EBA_431329
ECB6,ECB6_EBA_432368,Variable set for combination EBA_432368,EBA_432368,Variable set for combination EBA_432368
ECB6,ECB6_EBA_432443,Variable set for combination EBA_432443,EBA_432443,Variable set for combination EBA_432443
ECB6,ECB6_EBA_432240,Variable set for combination EBA_432240,EBA_432240,Variable set for combination EBA_432240
ECB6,ECB6_EBA_432006,Variable set for combination EBA_432006,EBA_432006,Variable set for combination EBA_432006
ECB6,ECB6_EBA_431994,Variable set for combination EBA_431994,EBA_431994,Variable set for combination EBA_431994
ECB6,ECB6_EBA_432705,Variable set for combination EBA_432705,EBA_432705,Variable set for combination EBA_432705
ECB6,ECB6_EBA_433062,Variable set for combination EBA_433062,EBA_433062,Variable set for combination EBA_433062
ECB6,ECB6_EBA_431213,Variable set for combination EBA_431213,EBA_431213,Variable set for combination EBA_431213
ECB6,ECB6_EBA_431179,Variable set for combination EBA_431179,EBA_431179,Variable set for combination EBA_431179
ECB6,ECB6_EBA_431196,Variable set for combination EBA_431196,EBA_431196,Variable set for combination EBA_431196
ECB6,ECB6_EBA_431258,Variable set for combination EBA_431258,EBA_431258,Variable set for combination EBA_431258
ECB6,ECB6_EBA_431315,Variable set for combination EBA_431315,EBA_431315,Variable set for combination EBA_431315
ECB6,ECB6_EBA_432430,Variable set for combination EBA_432430,EBA_432430,Variable set for combination EBA_432430
ECB6,ECB6_EBA_432252,Variable set for combination EBA_432252,EBA_432252,Variable set for combination EBA_432252
ECB6,ECB6_EBA_432018,Variable set for combination EBA_432018,EBA_432018,Variable set for combination EBA_432018
ECB6,ECB6_EBA_432030,Variable set for combination EBA_432030,EBA_432030,Variable set for combination EBA_432030
ECB6,ECB6_EBA_432693,Variable set for combination EBA_432693,EBA_432693,Variable set for combination EBA_432693
ECB6,ECB6_EBA_432991,Variable set for combination EBA_432991,EBA_432991,Variable set for combination EBA_432991
ECB6,ECB6_EBA_432999,Variable set for combination EBA_432999,EBA_432999,Variable set for combination EBA_432999
ECB6,ECB6_EBA_433008,Variable set for combination EBA_433008,EBA_433008,Variable set for combination EBA_433008
ECB6,ECB6_EBA_431231,Variable set for combination EBA_431231,EBA_431231,Variable set for combination EBA_431231
ECB6,ECB6_EBA_431239,Variable set for combination EBA_431239,EBA_431239,Variable set for combination EBA_431239
ECB6,ECB6_EBA_431149,Variable set for combination EBA_431149,EBA_431149,Variable set for combination EBA_431149
ECB6,ECB6_EBA_431222,Variable set for combination EBA_431222,EBA_431222,Variable set for combination EBA_431222
ECB6,ECB6_EBA_431249,Variable set for combination EBA_431249,EBA_431249,Variable set for combination EBA_431249
ECB6,ECB6_EBA_432354,Variable set for combination EBA_432354,EBA_432354,Variable set for combination EBA_432354
ECB6,ECB6_EBA_432415,Variable set for combination EBA_432415,EBA_432415,Variable set for combination EBA_432415
ECB6,ECB6_EBA_432221,Variable set for combination EBA_432221,EBA_432221,Variable set for combination EBA_432221
ECB6,ECB6_EBA_431970,Variable set for combination EBA_431970,EBA_431970,Variable set for combination EBA_431970
ECB6,ECB6_EBA_431965,Variable set for combination EBA_431965,EBA_431965,Variable set for combination EBA_431965
ECB6,ECB6_EBA_432679,Variable set for combination EBA_432679,EBA_432679,Variable set for combination EBA_432679
ECB6,ECB6_EBA_432987,Variable set for combination EBA_432987,EBA_432987,Variable set for combination EBA_432987
ECB6,ECB6_EBA_432995,Variable set for combination EBA_432995,EBA_432995,Variable set for combination EBA_432995
ECB6,ECB6_EBA_433003,Variable set for combination EBA_433003,EBA_433003,Variable set for combination EBA_433003
ECB6,ECB6_EBA_431227,Variable set for combination EBA_431227,EBA_431227,Variable set for combination EBA_431227
ECB6,ECB6_EBA_431235,Variable set for combination EBA_431235,EBA_431235,Variable set for combination EBA_431235
ECB6,ECB6_EBA_431200,Variable set for combination EBA_431200,EBA_431200,Variable set for combination EBA_431200
ECB6,ECB6_EBA_431166,Variable set for combination EBA_431166,EBA_431166,Variable set for combination EBA_431166
ECB6,ECB6_EBA_431183,Variable set for combination EBA_431183,EBA_431183,Variable set for combination EBA_431183
ECB6,ECB6_EBA_431217,Variable set for combination EBA_431217,EBA_431217,Variable set for combination EBA_431217
ECB6,ECB6_EBA_431243,Variable set for combination EBA_431243,EBA_431243,Variable set for combination EBA_431243
ECB6,ECB6_EBA_432410,Variable set for combination EBA_432410,EBA_432410,Variable set for combination EBA_432410
ECB6,ECB6_EBA_432226,Variable set for combination EBA_432226,EBA_432226,Variable set for combination EBA_432226
ECB6,ECB6_EBA_431975,Variable set for combination EBA_431975,EBA_431975,Variable set for combination EBA_431975
ECB6,ECB6_EBA_431980,Variable set for combination EBA_431980,EBA_431980,Variable set for combination EBA_431980
ECB6,ECB6_EBA_432674,Variable set for combination EBA_432674,EBA_432674,Variable set for combination EBA_432674
ECB6,ECB6_EBA_432992,Variable set for combination EBA_432992,EBA_432992,Variable set for combination EBA_432992
ECB6,ECB6_EBA_433000,Variable set for combination EBA_433000,EBA_433000,Variable set for combination EBA_433000
ECB6,ECB6_EBA_433009,Variable set for combination EBA_433009,EBA_433009,Variable set for combination EBA_433009
ECB6,ECB6_EBA_431232,Variable set for combination EBA_431232,EBA_431232,Variable set for combination EBA_431232
ECB6,ECB6_EBA_431240,Variable set for combination EBA_431240,EBA_431240,Variable set for combination EBA_431240
ECB6,ECB6_EBA_431150,Variable set for combination EBA_431150,EBA_431150,Variable set for combination EBA_431150
ECB6,ECB6_EBA_431223,Variable set for combination EBA_431223,EBA_431223,Variable set for combination EBA_431223
ECB6,ECB6_EBA_431250,Variable set for combination EBA_431250,EBA_431250,Variable set for combination EBA_431250
ECB6,ECB6_EBA_432355,Variable set for combination EBA_432355,EBA_432355,Variable set for combination EBA_432355
ECB6,ECB6_EBA_432416,Variable set for combination EBA_432416,EBA_432416,Variable set for combination EBA_432416
ECB6,ECB6_EBA_432222,Variable set for combination EBA_432222,EBA_432222,Variable set for combination EBA_432222
ECB6,ECB6_EBA_431971,Variable set for combination EBA_431971,EBA_431971,Variable set for combination EBA_431971
ECB6,ECB6_EBA_431966,Variable set for combination EBA_431966,EBA_431966,Variable set for combination EBA_431966
ECB6,ECB6_EBA_432680,Variable set for combination EBA_432680,EBA_432680,Variable set for combination EBA_432680
ECB6,ECB6_EBA_432988,Variable set for combination EBA_432988,EBA_432988,Variable set for combination EBA_432988
ECB6,ECB6_EBA_432996,Variable set for combination EBA_432996,EBA_432996,Variable set for combination EBA_432996
ECB6,ECB6_EBA_433004,Variable set for combination EBA_433004,EBA_433004,Variable set for combination EBA_433004
ECB6,ECB6_EBA_431228,Variable set for combination EBA_431228,EBA_431228,Variable set for combination EBA_431228
ECB6,ECB6_EBA_431236,Variable set for combination EBA_431236,EBA_431236,Variable set for combination EBA_431236
ECB6,ECB6_EBA_431218,Variable set for combination EBA_431218,EBA_431218,Variable set for combination EBA_431218
ECB6,ECB6_EBA_431244,Variable set for combination EBA_431244,EBA_431244,Variable set for combination EBA_431244
ECB6,ECB6_EBA_432411,Variable set for combination EBA_432411,EBA_432411,Variable set for combination EBA_432411
ECB6,ECB6_EBA_432227,Variable set for combination EBA_432227,EBA_432227,Variable set for combination EBA_432227
ECB6,ECB6_EBA_431976,Variable set for combination EBA_431976,EBA_431976,Variable set for combination EBA_431976
ECB6,ECB6_EBA_431981,Variable set for combination EBA_431981,EBA_431981,Variable set for combination EBA_431981
ECB6,ECB6_EBA_432675,Variable set for combination EBA_432675,EBA_432675,Variable set for combination EBA_432675
ECB6,ECB6_EBA_433028,Variable set for combination EBA_433028,EBA_433028,Variable set for combination EBA_433028
ECB6,ECB6_EBA_433048,Variable set for combination EBA_433048,EBA_433048,Variable set for combination EBA_433048
ECB6,ECB6_EBA_433070,Variable set for combination EBA_433070,EBA_433070,Variable set for combination EBA_433070
ECB6,ECB6_EBA_431280,Variable set for combination EBA_431280,EBA_431280,Variable set for combination EBA_431280
ECB6,ECB6_EBA_431300,Variable set for combination EBA_431300,EBA_431300,Variable set for combination EBA_431300
ECB6,ECB6_EBA_431159,Variable set for combination EBA_431159,EBA_431159,Variable set for combination EBA_431159
ECB6,ECB6_EBA_431261,Variable set for combination EBA_431261,EBA_431261,Variable set for combination EBA_431261
ECB6,ECB6_EBA_431325,Variable set for combination EBA_431325,EBA_431325,Variable set for combination EBA_431325
ECB6,ECB6_EBA_432364,Variable set for combination EBA_432364,EBA_432364,Variable set for combination EBA_432364
ECB6,ECB6_EBA_432439,Variable set for combination EBA_432439,EBA_432439,Variable set for combination EBA_432439
ECB6,ECB6_EBA_432236,Variable set for combination EBA_432236,EBA_432236,Variable set for combination EBA_432236
ECB6,ECB6_EBA_432002,Variable set for combination EBA_432002,EBA_432002,Variable set for combination EBA_432002
ECB6,ECB6_EBA_431990,Variable set for combination EBA_431990,EBA_431990,Variable set for combination EBA_431990
ECB6,ECB6_EBA_432701,Variable set for combination EBA_432701,EBA_432701,Variable set for combination EBA_432701
ECB6,ECB6_EBA_433018,Variable set for combination EBA_433018,EBA_433018,Variable set for combination EBA_433018
ECB6,ECB6_EBA_433038,Variable set for combination EBA_433038,EBA_433038,Variable set for combination EBA_433038
ECB6,ECB6_EBA_433058,Variable set for combination EBA_433058,EBA_433058,Variable set for combination EBA_433058
ECB6,ECB6_EBA_431270,Variable set for combination EBA_431270,EBA_431270,Variable set for combination EBA_431270
ECB6,ECB6_EBA_431290,Variable set for combination EBA_431290,EBA_431290,Variable set for combination EBA_431290
ECB6,ECB6_EBA_431210,Variable set for combination EBA_431210,EBA_431210,Variable set for combination EBA_431210
ECB6,ECB6_EBA_431176,Variable set for combination EBA_431176,EBA_431176,Variable set for combination EBA_431176
ECB6,ECB6_EBA_431193,Variable set for combination EBA_431193,EBA_431193,Variable set for combination EBA_431193
ECB6,ECB6_EBA_431256,Variable set for combination EBA_431256,EBA_431256,Variable set for combination EBA_431256
ECB6,ECB6_EBA_431311,Variable set for combination EBA_431311,EBA_431311,Variable set for combination EBA_431311
ECB6,ECB6_EBA_432426,Variable set for combination EBA_432426,EBA_432426,Variable set for combination EBA_432426
ECB6,ECB6_EBA_432248,Variable set for combination EBA_432248,EBA_432248,Variable set for combination EBA_432248
ECB6,ECB6_EBA_432014,Variable set for combination EBA_432014,EBA_432014,Variable set for combination EBA_432014
ECB6,ECB6_EBA_432026,Variable set for combination EBA_432026,EBA_432026,Variable set for combination EBA_432026
ECB6,ECB6_EBA_432689,Variable set for combination EBA_432689,EBA_432689,Variable set for combination EBA_432689
ECB6,ECB6_EBA_432993,Variable set for combination EBA_432993,EBA_432993,Variable set for combination EBA_432993
ECB6,ECB6_EBA_433001,Variable set for combination EBA_433001,EBA_433001,Variable set for combination EBA_433001
ECB6,ECB6_EBA_433010,Variable set for combination EBA_433010,EBA_433010,Variable set for combination EBA_433010
ECB6,ECB6_EBA_431233,Variable set for combination EBA_431233,EBA_431233,Variable set for combination EBA_431233
ECB6,ECB6_EBA_431241,Variable set for combination EBA_431241,EBA_431241,Variable set for combination EBA_431241
ECB6,ECB6_EBA_431151,Variable set for combination EBA_431151,EBA_431151,Variable set for combination EBA_431151
ECB6,ECB6_EBA_431224,Variable set for combination EBA_431224,EBA_431224,Variable set for combination EBA_431224
ECB6,ECB6_EBA_431251,Variable set for combination EBA_431251,EBA_431251,Variable set for combination EBA_431251
ECB6,ECB6_EBA_432356,Variable set for combination EBA_432356,EBA_432356,Variable set for combination EBA_432356
ECB6,ECB6_EBA_432417,Variable set for combination EBA_432417,EBA_432417,Variable set for combination EBA_432417
ECB6,ECB6_EBA_432223,Variable set for combination EBA_432223,EBA_432223,Variable set for combination EBA_432223
ECB6,ECB6_EBA_431972,Variable set for combination EBA_431972,EBA_431972,Variable set for combination EBA_431972
ECB6,ECB6_EBA_431967,Variable set for combination EBA_431967,EBA_431967,Variable set for combination EBA_431967
ECB6,ECB6_EBA_432681,Variable set for combination EBA_432681,EBA_432681,Variable set for combination EBA_432681
ECB6,ECB6_EBA_432989,Variable set for combination EBA_432989,EBA_432989,Variable set for combination EBA_432989
ECB6,ECB6_EBA_432997,Variable set for combination EBA_432997,EBA_432997,Variable set for combination EBA_432997
ECB6,ECB6_EBA_433005,Variable set for combination EBA_433005,EBA_433005,Variable set for combination EBA_433005
ECB6,ECB6_EBA_431229,Variable set for combination EBA_431229,EBA_431229,Variable set for combination EBA_431229
ECB6,ECB6_EBA_431237,Variable set for combination EBA_431237,EBA_431237,Variable set for combination EBA_431237
ECB6,ECB6_EBA_431219,Variable set for combination EBA_431219,EBA_431219,Variable set for combination EBA_431219
ECB6,ECB6_EBA_431245,Variable set for combination EBA_431245,EBA_431245,Variable set for combination EBA_431245
ECB6,ECB6_EBA_432412,Variable set for combination EBA_432412,EBA_432412,Variable set for combination EBA_432412
ECB6,ECB6_EBA_432228,Variable set for combination EBA_432228,EBA_432228,Variable set for combination EBA_432228
ECB6,ECB6_EBA_431977,Variable set for combination EBA_431977,EBA_431977,Variable set for combination EBA_431977
ECB6,ECB6_EBA_431982,Variable set for combination EBA_431982,EBA_431982,Variable set for combination EBA_431982
ECB6,ECB6_EBA_432676,Variable set for combination EBA_432676,EBA_432676,Variable set for combination EBA_432676
ECB6,ECB6_EBA_433025,Variable set for combination EBA_433025,EBA_433025,Variable set for combination EBA_433025
ECB6,ECB6_EBA_433045,Variable set for combination EBA_433045,EBA_433045,Variable set for combination EBA_433045
ECB6,ECB6_EBA_433067,Variable set for combination EBA_433067,EBA_433067,Variable set for combination EBA_433067
ECB6,ECB6_EBA_431277,Variable set for combination EBA_431277,EBA_431277,Variable set for combination EBA_431277
ECB6,ECB6_EBA_431297,Variable set for combination EBA_431297,EBA_431297,Variable set for combination EBA_431297
ECB6,ECB6_EBA_431156,Variable set for combination EBA_431156,EBA_431156,Variable set for combination EBA_431156
ECB6,ECB6_EBA_431322,Variable set for combination EBA_431322,EBA_431322,Variable set for combination EBA_431322
ECB6,ECB6_EBA_432361,Variable set for combination EBA_432361,EBA_432361,Variable set for combination EBA_432361
ECB6,ECB6_EBA_432436,Variable set for combination EBA_432436,EBA_432436,Variable set for combination EBA_432436
ECB6,ECB6_EBA_432233,Variable set for combination EBA_432233,EBA_432233,Variable set for combination EBA_432233
ECB6,ECB6_EBA_431999,Variable set for combination EBA_431999,EBA_431999,Variable set for combination EBA_431999
ECB6,ECB6_EBA_431987,Variable set for combination EBA_431987,EBA_431987,Variable set for combination EBA_431987
ECB6,ECB6_EBA_432698,Variable set for combination EBA_432698,EBA_432698,Variable set for combination EBA_432698
ECB6,ECB6_EBA_433015,Variable set for combination EBA_433015,EBA_433015,Variable set for combination EBA_433015
ECB6,ECB6_EBA_433035,Variable set for combination EBA_433035,EBA_433035,Variable set for combination EBA_433035
ECB6,ECB6_EBA_433055,Variable set for combination EBA_433055,EBA_433055,Variable set for combination EBA_433055
ECB6,ECB6_EBA_431267,Variable set for combination EBA_431267,EBA_431267,Variable set for combination EBA_431267
ECB6,ECB6_EBA_431287,Variable set for combination EBA_431287,EBA_431287,Variable set for combination EBA_431287
ECB6,ECB6_EBA_431308,Variable set for combination EBA_431308,EBA_431308,Variable set for combination EBA_431308
ECB6,ECB6_EBA_432423,Variable set for combination EBA_432423,EBA_432423,Variable set for combination EBA_432423
ECB6,ECB6_EBA_432245,Variable set for combination EBA_432245,EBA_432245,Variable set for combination EBA_432245
ECB6,ECB6_EBA_432011,Variable set for combination EBA_432011,EBA_432011,Variable set for combination EBA_432011
ECB6,ECB6_EBA_432023,Variable set for combination EBA_432023,EBA_432023,Variable set for combination EBA_432023
ECB6,ECB6_EBA_432686,Variable set for combination EBA_432686,EBA_432686,Variable set for combination EBA_432686
ECB6,ECB6_EBA_433024,Variable set for combination EBA_433024,EBA_433024,Variable set for combination EBA_433024
ECB6,ECB6_EBA_433044,Variable set for combination EBA_433044,EBA_433044,Variable set for combination EBA_433044
ECB6,ECB6_EBA_433066,Variable set for combination EBA_433066,EBA_433066,Variable set for combination EBA_433066
ECB6,ECB6_EBA_431276,Variable set for combination EBA_431276,EBA_431276,Variable set for combination EBA_431276
ECB6,ECB6_EBA_431296,Variable set for combination EBA_431296,EBA_431296,Variable set for combination EBA_431296
ECB6,ECB6_EBA_431155,Variable set for combination EBA_431155,EBA_431155,Variable set for combination EBA_431155
ECB6,ECB6_EBA_431321,Variable set for combination EBA_431321,EBA_431321,Variable set for combination EBA_431321
ECB6,ECB6_EBA_432360,Variable set for combination EBA_432360,EBA_432360,Variable set for combination EBA_432360
ECB6,ECB6_EBA_432435,Variable set for combination EBA_432435,EBA_432435,Variable set for combination EBA_432435
ECB6,ECB6_EBA_432232,Variable set for combination EBA_432232,EBA_432232,Variable set for combination EBA_432232
ECB6,ECB6_EBA_431998,Variable set for combination EBA_431998,EBA_431998,Variable set for combination EBA_431998
ECB6,ECB6_EBA_431986,Variable set for combination EBA_431986,EBA_431986,Variable set for combination EBA_431986
ECB6,ECB6_EBA_432697,Variable set for combination EBA_432697,EBA_432697,Variable set for combination EBA_432697
ECB6,ECB6_EBA_433014,Variable set for combination EBA_433014,EBA_433014,Variable set for combination EBA_433014
ECB6,ECB6_EBA_433034,Variable set for combination EBA_433034,EBA_433034,Variable set for combination EBA_433034
ECB6,ECB6_EBA_433054,Variable set for combination EBA_433054,EBA_433054,Variable set for combination EBA_433054
ECB6,ECB6_EBA_431266,Variable set for combination EBA_431266,EBA_431266,Variable set for combination EBA_431266
ECB6,ECB6_EBA_431286,Variable set for combination EBA_431286,EBA_431286,Variable set for combination EBA_431286
ECB6,ECB6_EBA_431307,Variable set for combination EBA_431307,EBA_431307,Variable set for combination EBA_431307
ECB6,ECB6_EBA_432422,Variable set for combination EBA_432422,EBA_432422,Variable set for combination EBA_432422
ECB6,ECB6_EBA_432244,Variable set for combination EBA_432244,EBA_432244,Variable set for combination EBA_432244
ECB6,ECB6_EBA_432010,Variable set for combination EBA_432010,EBA_432010,Variable set for combination EBA_432010
ECB6,ECB6_EBA_432022,Variable set for combination EBA_432022,EBA_432022,Variable set for combination EBA_432022
ECB6,ECB6_EBA_432685,Variable set for combination EBA_432685,EBA_432685,Variable set for combination EBA_432685
ECB6,ECB6_EBA_433026,Variable set for combination EBA_433026,EBA_433026,Variable set for combination EBA_433026
ECB6,ECB6_EBA_433046,Variable set for combination EBA_433046,EBA_433046,Variable set for combination EBA_433046
ECB6,ECB6_EBA_433068,Variable set for combination EBA_433068,EBA_433068,Variable set for combination EBA_433068
ECB6,ECB6_EBA_431278,Variable set for combination EBA_431278,EBA_431278,Variable set for combination EBA_431278
ECB6,ECB6_EBA_431298,Variable set for combination EBA_431298,EBA_431298,Variable set for combination EBA_431298
ECB6,ECB6_EBA_431157,Variable set for combination EBA_431157,EBA_431157,Variable set for combination EBA_431157
ECB6,ECB6_EBA_431323,Variable set for combination EBA_431323,EBA_431323,Variable set for combination EBA_431323
ECB6,ECB6_EBA_432362,Variable set for combination EBA_432362,EBA_432362,Variable set for combination EBA_432362
ECB6,ECB6_EBA_432437,Variable set for combination EBA_432437,EBA_432437,Variable set for combination EBA_432437
ECB6,ECB6_EBA_432234,Variable set for combination EBA_432234,EBA_432234,Variable set for combination EBA_432234
ECB6,ECB6_EBA_432000,Variable set for combination EBA_432000,EBA_432000,Variable set for combination EBA_432000
ECB6,ECB6_EBA_431988,Variable set for combination EBA_431988,EBA_431988,Variable set for combination EBA_431988
ECB6,ECB6_EBA_432699,Variable set for combination EBA_432699,EBA_432699,Variable set for combination EBA_432699
ECB6,ECB6_EBA_433016,Variable set for combination EBA_433016,EBA_433016,Variable set for combination EBA_433016
ECB6,ECB6_EBA_433036,Variable set for combination EBA_433036,EBA_433036,Variable set for combination EBA_433036
ECB6,ECB6_EBA_433056,Variable set for combination EBA_433056,EBA_433056,Variable set for combination EBA_433056
ECB6,ECB6_EBA_431268,Variable set for combination EBA_431268,EBA_431268,Variable set for combination EBA_431268
ECB6,ECB6_EBA_431288,Variable set for combination EBA_431288,EBA_431288,Variable set for combination EBA_431288
ECB6,ECB6_EBA_431309,Variable set for combination EBA_431309,EBA_431309,Variable set for combination EBA_431309
ECB6,ECB6_EBA_432424,Variable set for combination EBA_432424,EBA_432424,Variable set for combination EBA_432424
ECB6,ECB6_EBA_432246,Variable set for combination EBA_432246,EBA_432246,Variable set for combination EBA_432246
ECB6,ECB6_EBA_432012,Variable set for combination EBA_432012,EBA_432012,Variable set for combination EBA_432012
ECB6,ECB6_EBA_432024,Variable set for combination EBA_432024,EBA_432024,Variable set for combination EBA_432024
ECB6,ECB6_EBA_432687,Variable set for combination EBA_432687,EBA_432687,Variable set for combination EBA_432687
ECB6,ECB6_EBA_433027,Variable set for combination EBA_433027,EBA_433027,Variable set for combination EBA_433027
ECB6,ECB6_EBA_433047,Variable set for combination EBA_433047,EBA_433047,Variable set for combination EBA_433047
ECB6,ECB6_EBA_433069,Variable set for combination EBA_433069,EBA_433069,Variable set for combination EBA_433069
ECB6,ECB6_EBA_431279,Variable set for combination EBA_431279,EBA_431279,Variable set for combination EBA_431279
ECB6,ECB6_EBA_431299,Variable set for combination EBA_431299,EBA_431299,Variable set for combination EBA_431299
ECB6,ECB6_EBA_431158,Variable set for combination EBA_431158,EBA_431158,Variable set for combination EBA_431158
ECB6,ECB6_EBA_431324,Variable set for combination EBA_431324,EBA_431324,Variable set for combination EBA_431324
ECB6,ECB6_EBA_432363,Variable set for combination EBA_432363,EBA_432363,Variable set for combination EBA_432363
ECB6,ECB6_EBA_432438,Variable set for combination EBA_432438,EBA_432438,Variable set for combination EBA_432438
ECB6,ECB6_EBA_432235,Variable set for combination EBA_432235,EBA_432235,Variable set for combination EBA_432235
ECB6,ECB6_EBA_432001,Variable set for combination EBA_432001,EBA_432001,Variable set for combination EBA_432001
ECB6,ECB6_EBA_431989,Variable set for combination EBA_431989,EBA_431989,Variable set for combination EBA_431989
ECB6,ECB6_EBA_432700,Variable set for combination EBA_432700,EBA_432700,Variable set for combination EBA_432700
ECB6,ECB6_EBA_433017,Variable set for combination EBA_433017,EBA_433017,Variable set for combination EBA_433017
ECB6,ECB6_EBA_433037,Variable set for combination EBA_433037,EBA_433037,Variable set for combination EBA_433037
ECB6,ECB6_EBA_433057,Variable set for combination EBA_433057,EBA_433057,Variable set for combination EBA_433057
ECB6,ECB6_EBA_431269,Variable set for combination EBA_431269,EBA_431269,Variable set for combination EBA_431269
ECB6,ECB6_EBA_431289,Variable set for combination EBA_431289,EBA_431289,Variable set for combination EBA_431289
ECB6,ECB6_EBA_431310,Variable set for combination EBA_431310,EBA_431310,Variable set for combination EBA_431310
ECB6,ECB6_EBA_432425,Variable set for combination EBA_432425,EBA_432425,Variable set for combination EBA_432425
ECB6,ECB6_EBA_432247,Variable set for combination EBA_432247,EBA_432247,Variable set for combination EBA_432247
ECB6,ECB6_EBA_432013,Variable set for combination EBA_432013,EBA_432013,Variable set for combination EBA_432013
ECB6,ECB6_EBA_432025,Variable set for combination EBA_432025,EBA_432025,Variable set for combination EBA_432025
ECB6,ECB6_EBA_432688,Variable set for combination EBA_432688,EBA_432688,Variable set for combination EBA_432688
ECB6,ECB6_EBA_433030,Variable set for combination EBA_433030,EBA_433030,Variable set for combination EBA_433030
ECB6,ECB6_EBA_433050,Variable set for combination EBA_433050,EBA_433050,Variable set for combination EBA_433050
ECB6,ECB6_EBA_433072,Variable set for combination EBA_433072,EBA_433072,Variable set for combination EBA_433072
ECB6,ECB6_EBA_431282,Variable set for combination EBA_431282,EBA_431282,Variable set for combination EBA_431282
